Date,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades
2019-05-10,EQ,187,190.6,184.3,186.35,184.95,185.9,187.54,347.25,129.0,"2,89,10,719","5,42,19,63,401.95","1,59,321"
2019-05-13,EQ,186.2,187.15,179.6,185.9,180.2,180.75,183.68,333,129.0,"1,53,73,536","2,82,37,60,753.55","99,001"
2019-05-14,EQ,178.25,186.05,177.8,180.75,185.2,184.5,182.3,333,129.0,"2,14,12,933","3,90,35,58,857.70","1,10,728"
2019-05-15,EQ,185.55,185.95,167.4,184.5,170.7,169.45,175.18,333,129.0,"3,14,27,815","5,50,54,09,226.55","1,95,711"
2019-05-16,EQ,176,177.55,172.8,169.45,175.25,175.4,174.86,333,129.0,"3,03,08,248","5,29,96,83,187.45","1,65,112"
2019-05-17,EQ,174.95,177.7,170.2,175.4,176.85,176.85,174.06,333,129.0,"2,15,75,989","3,75,55,48,324.50","1,22,883"
2019-05-20,EQ,181.45,192,179.25,176.85,189.5,190.15,186.02,317.25,129.0,"2,98,73,588","5,55,69,52,626.60","1,80,652"
2019-05-21,EQ,185.25,186.9,174.05,190.15,177.6,176.8,179.38,317.25,129.0,"5,78,22,527","10,37,21,13,876.25","3,25,921"
2019-05-22,EQ,177.6,180.4,174.8,176.8,179.5,179.1,177.76,317.25,129.0,"2,58,45,734","4,59,44,53,741.45","1,52,934"
2019-05-23,EQ,182.85,182.85,173.5,179.1,175.35,175.15,178.72,317.25,129.0,"2,29,12,106","4,09,49,61,370.75","1,40,448"
2019-05-24,EQ,177,183.5,175.35,175.15,181.7,182.3,179.93,317.25,129.0,"2,24,94,409","4,04,74,16,684.05","1,17,944"
2019-05-27,EQ,181.75,183.5,179.3,182.3,181,181.35,181.44,315.55,129.0,"1,47,74,311","2,68,06,48,065.70","84,608"
2019-05-28,EQ,181.35,185.3,179.8,181.35,179.85,180.25,182.08,315.55,129.0,"2,32,72,915","4,23,75,02,420.10","1,45,073"
2019-05-29,EQ,179.85,180,175.35,180.25,176.45,176.35,176.89,315.55,129.0,"1,52,22,008","2,69,25,48,433.10","86,308"
2019-05-30,EQ,177.5,178.5,173.1,176.35,175.4,175.15,175.47,315.55,129.0,"1,80,78,726","3,17,23,17,640.95","1,11,853"
2019-05-31,EQ,177.8,177.85,170,175.15,172.55,172.6,173.13,315.55,129.0,"2,14,88,115","3,72,02,29,760.80","1,17,718"
2019-06-03,EQ,170.5,175,168.4,172.6,175,174.5,172.8,315.55,129.0,"2,12,88,078","3,67,86,63,055.55","1,07,128"
2019-06-04,EQ,174.25,177.2,172.4,174.5,173.1,173.25,173.94,315.55,129.0,"1,74,28,731","3,03,15,72,570.60","1,06,012"
2019-06-06,EQ,174.05,175.85,168.85,173.25,169.9,169.7,172.06,315.55,129.0,"1,68,74,819","2,90,34,85,760.45","1,02,208"
2019-06-07,EQ,169.9,171.7,167.25,169.7,169.3,169.5,169.75,315.55,129.0,"1,44,65,703","2,45,55,00,219.50","81,066"
2019-06-10,EQ,170.9,172.05,163.55,169.5,166.85,166.2,166.98,313.9,129.0,"2,02,09,862","3,37,46,61,811.70","1,26,663"
2019-06-11,EQ,166.85,171.9,165.65,166.2,170.9,170.75,169.32,313.9,129.0,"2,03,63,493","3,44,80,19,620.45","1,19,877"
2019-06-12,EQ,170.9,172.2,168.1,170.75,169.3,169.05,169.98,313.9,129.0,"1,28,19,208","2,17,89,96,044.70","68,194"
2019-06-13,EQ,166.9,168.9,164.5,169.05,167.65,167.4,166.56,313.9,129.0,"1,51,44,315","2,52,24,47,191.70","85,391"
2019-06-14,EQ,167.5,167.5,163.5,167.4,163.75,164.2,165.48,313.9,129.0,"1,09,20,508","1,80,71,21,173.00","67,150"
2019-06-17,EQ,163.75,164.15,158,164.2,158.5,158.75,160.84,312.8,129.0,"1,43,81,813","2,31,31,66,765.65","93,749"
2019-06-18,EQ,159,161,156.75,158.75,158.7,158.3,159.07,312.8,129.0,"1,40,03,043","2,22,74,02,058.15","87,506"
2019-06-19,EQ,160,163.75,152.5,158.3,155,154.65,156.49,312.8,129.0,"2,52,57,018","3,95,25,28,803.75","1,53,493"
2019-06-20,EQ,153.45,160,152.15,154.65,158.95,159.25,155.76,312.8,129.0,"1,92,47,947","2,99,79,67,620.95","1,05,331"
2019-06-21,EQ,155,160.75,154.5,159.25,158.75,158.9,157.72,312.8,129.0,"2,33,04,207","3,67,56,01,614.60","1,22,483"
2019-06-24,EQ,158.7,160.2,156.2,158.9,158.9,159.3,158.37,306.3,129.0,"1,31,85,118","2,08,81,18,956.85","74,307"
